mean,std,kernel,cache_size,epsilon,C,gamma
-0.31000256911933194,0.44967775164428875,555.56,50,0.001,0.5556,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.6667000000000001,linear
-0.293358554502568,0.4044735284172782,555.56,50,0.001,0.6667000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.7778,linear
-0.30907741084932794,0.405548361089036,555.56,50,0.001,0.7778,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.8889,linear
-0.3282147466040227,0.39646456126483853,555.56,50,0.001,0.8889,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,1.0,linear
-0.31616520865606035,0.36718494818020425,555.56,50,0.001,1.0,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.0001,linear
-0.05452524714988209,0.0722556620726921,555.56,50,0.002,0.0001,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.11120000000000001,linear
-0.05372892561895117,0.05168133436376267,555.56,50,0.002,0.11120000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.2223,linear
-0.25967848248549286,0.4211868559406287,555.56,50,0.002,0.2223,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.33340000000000003,linear
-0.268262077396402,0.43256208211625496,555.56,50,0.002,0.33340000000000003,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.4445,linear
-0.2730444951388683,0.4076400359285659,555.56,50,0.002,0.4445,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.5556,linear
-0.3306476790192677,0.48931053100793115,555.56,50,0.002,0.5556,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.6667000000000001,linear
-0.3103441399269252,0.43696213920957644,555.56,50,0.002,0.6667000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.7778,linear
-0.3035141414117959,0.39660657832341223,555.56,50,0.002,0.7778,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,0.8889,linear
-0.31562155521621676,0.37171687029744366,555.56,50,0.002,0.8889,rbf
-0.03480856982846652,0.036542568381974824,555.56,50,0.002,1.0,linear
-0.30043641629960793,0.342310170311654,555.56,50,0.002,1.0,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.0001,linear
-0.05427701697240149,0.07192911857046286,555.56,50,0.0001,0.0001,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.11120000000000001,linear
-0.046393481929499034,0.03901901077027144,555.56,50,0.0001,0.11120000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.2223,linear
-0.25497451382251973,0.4103149003012837,555.56,50,0.0001,0.2223,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.33340000000000003,linear
-0.3492936958260296,0.5943285441916298,555.56,50,0.0001,0.33340000000000003,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.4445,linear
-0.3364487244753837,0.5333845988110947,555.56,50,0.0001,0.4445,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.5556,linear
-0.31542729021086663,0.459763454905182,555.56,50,0.0001,0.5556,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.6667000000000001,linear
-0.30673980217672564,0.43091208591462643,555.56,50,0.0001,0.6667000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.7778,linear
-0.3074713239222615,0.40304857352329676,555.56,50,0.0001,0.7778,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,0.8889,linear
-0.32829765138466016,0.3947394615814597,555.56,50,0.0001,0.8889,rbf
-0.03941849523119247,0.04010065635187944,555.56,50,0.0001,1.0,linear
-0.3209105075250651,0.3706713573068031,555.56,50,0.0001,1.0,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.0001,linear
-0.05767153078503674,0.0711899805650606,666.67,100,0.1,0.0001,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.11120000000000001,linear
-0.07252216310535159,0.06890959701098143,666.67,100,0.1,0.11120000000000001,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.2223,linear
-0.081137046106264,0.07236262857124698,666.67,100,0.1,0.2223,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.33340000000000003,linear
-0.09831885726485454,0.08418962493267423,666.67,100,0.1,0.33340000000000003,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.4445,linear
-0.10725061421829281,0.08713155668084209,666.67,100,0.1,0.4445,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.5556,linear
-0.10872831330009163,0.08008906337403751,666.67,100,0.1,0.5556,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.6667000000000001,linear
-0.10629994402514789,0.07513711814817749,666.67,100,0.1,0.6667000000000001,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.7778,linear
-0.10645453831108247,0.07072260575605271,666.67,100,0.1,0.7778,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,0.8889,linear
-0.10467634047358794,0.06745839390519554,666.67,100,0.1,0.8889,rbf
-0.06090953346418505,0.0721896591074912,666.67,100,0.1,1.0,linear
-0.10062745972022229,0.06587704280603661,666.67,100,0.1,1.0,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.0001,linear
-0.05112611319712792,0.06550438519006908,666.67,100,0.01,0.0001,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.11120000000000001,linear
-0.03385321627073907,0.027133898003089237,666.67,100,0.01,0.11120000000000001,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.2223,linear
-0.13402066036355428,0.1789203705114706,666.67,100,0.01,0.2223,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.33340000000000003,linear
-0.17104775515062573,0.23592154256570322,666.67,100,0.01,0.33340000000000003,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.4445,linear
-0.4113168110737158,0.6410614947468571,666.67,100,0.01,0.4445,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.5556,linear
-0.5417404767916555,0.8874848070653923,666.67,100,0.01,0.5556,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.6667000000000001,linear
-0.5587591183573032,0.8908448947846875,666.67,100,0.01,0.6667000000000001,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.7778,linear
-0.5540188817696579,0.8235824794967829,666.67,100,0.01,0.7778,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,0.8889,linear
-0.49586142216662166,0.704816555363715,666.67,100,0.01,0.8889,rbf
-0.03663786189178721,0.037756875201231034,666.67,100,0.01,1.0,linear
-0.447697466829892,0.6178127278836366,666.67,100,0.01,1.0,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.0001,linear
-0.0521014391122655,0.06749443168320496,666.67,100,0.001,0.0001,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.11120000000000001,linear
-0.06772388069566711,0.0758629232550273,666.67,100,0.001,0.11120000000000001,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.2223,linear
-0.25970431304235264,0.4209528316712029,666.67,100,0.001,0.2223,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.33340000000000003,linear
-0.34277943850944226,0.5763292469120374,666.67,100,0.001,0.33340000000000003,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.4445,linear
-0.34170687710902176,0.5104345553462772,666.67,100,0.001,0.4445,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.5556,linear
-0.3072178071546211,0.43403689984934385,666.67,100,0.001,0.5556,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.6667000000000001,linear
-0.3177666737068844,0.4308948340850973,666.67,100,0.001,0.6667000000000001,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.7778,linear
-0.33929890204979435,0.43077014028380584,666.67,100,0.001,0.7778,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,0.8889,linear
-0.3458474281051746,0.405816152779416,666.67,100,0.001,0.8889,rbf
-0.03590472548233077,0.0371780812103383,666.67,100,0.001,1.0,linear
-0.33220678821777205,0.3935499617838497,666.67,100,0.001,1.0,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.0001,linear
-0.05216241714609238,0.06758448043605207,666.67,100,0.002,0.0001,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.11120000000000001,linear
-0.06572020534794186,0.07314135218977526,666.67,100,0.002,0.11120000000000001,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.2223,linear
-0.2701374738512191,0.4428943737351371,666.67,100,0.002,0.2223,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.33340000000000003,linear
-0.2803416315061605,0.4516951055295833,666.67,100,0.002,0.33340000000000003,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.4445,linear
-0.29864754870916166,0.4274591024201751,666.67,100,0.002,0.4445,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.5556,linear
-0.33580596783628847,0.4880671146634053,666.67,100,0.002,0.5556,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.6667000000000001,linear
-0.31889114327106466,0.4335450562776885,666.67,100,0.002,0.6667000000000001,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.7778,linear
-0.325208569180359,0.40503684513133037,666.67,100,0.002,0.7778,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,0.8889,linear
-0.32374119964028025,0.37296390098115756,666.67,100,0.002,0.8889,rbf
-0.034969429122034726,0.03664799603792362,666.67,100,0.002,1.0,linear
-0.30713064044807,0.35044117586650797,666.67,100,0.002,1.0,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.0001,linear
-0.051938378806401966,0.06722042338184975,666.67,100,0.0001,0.0001,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.11120000000000001,linear
-0.05331767669952355,0.04925927683960296,666.67,100,0.0001,0.11120000000000001,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.2223,linear
-0.2831690004854554,0.4679209180771552,666.67,100,0.0001,0.2223,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.33340000000000003,linear
-0.3450974807526865,0.58148593818425,666.67,100,0.0001,0.33340000000000003,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.4445,linear
-0.3421194134084987,0.512208663687653,666.67,100,0.0001,0.4445,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.5556,linear
-0.3247645642056628,0.46742305616838203,666.67,100,0.0001,0.5556,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.6667000000000001,linear
-0.3223280100916619,0.441217448144126,666.67,100,0.0001,0.6667000000000001,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.7778,linear
-0.33226465095420216,0.4175228986013279,666.67,100,0.0001,0.7778,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,0.8889,linear
-0.3460993098912139,0.402031545989338,666.67,100,0.0001,0.8889,rbf
-0.039369606132736976,0.040052377537806966,666.67,100,0.0001,1.0,linear
-0.33609269371383577,0.3947140782732605,666.67,100,0.0001,1.0,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.0001,linear
-0.05767153078503674,0.0711899805650606,666.67,200,0.1,0.0001,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.11120000000000001,linear
-0.07252216310535159,0.06890959701098143,666.67,200,0.1,0.11120000000000001,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.2223,linear
-0.081137046106264,0.07236262857124698,666.67,200,0.1,0.2223,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.33340000000000003,linear
-0.09831885726485454,0.08418962493267423,666.67,200,0.1,0.33340000000000003,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.4445,linear
-0.10725061421829281,0.08713155668084209,666.67,200,0.1,0.4445,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.5556,linear
-0.10872831330009163,0.08008906337403751,666.67,200,0.1,0.5556,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.6667000000000001,linear
-0.10629994402514789,0.07513711814817749,666.67,200,0.1,0.6667000000000001,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.7778,linear
-0.10645453831108247,0.07072260575605271,666.67,200,0.1,0.7778,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,0.8889,linear
-0.10467634047358794,0.06745839390519554,666.67,200,0.1,0.8889,rbf
-0.06090953346418505,0.0721896591074912,666.67,200,0.1,1.0,linear
-0.10062745972022229,0.06587704280603661,666.67,200,0.1,1.0,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.0001,linear
-0.05112611319712792,0.06550438519006908,666.67,200,0.01,0.0001,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.11120000000000001,linear
-0.03385321627073907,0.027133898003089237,666.67,200,0.01,0.11120000000000001,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.2223,linear
-0.13402066036355428,0.1789203705114706,666.67,200,0.01,0.2223,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.33340000000000003,linear
-0.17104775515062573,0.23592154256570322,666.67,200,0.01,0.33340000000000003,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.4445,linear
-0.4113168110737158,0.6410614947468571,666.67,200,0.01,0.4445,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.5556,linear
-0.5417404767916555,0.8874848070653923,666.67,200,0.01,0.5556,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.6667000000000001,linear
-0.5587591183573032,0.8908448947846875,666.67,200,0.01,0.6667000000000001,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.7778,linear
-0.5540188817696579,0.8235824794967829,666.67,200,0.01,0.7778,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,0.8889,linear
-0.49586142216662166,0.704816555363715,666.67,200,0.01,0.8889,rbf
-0.03663786189178721,0.037756875201231034,666.67,200,0.01,1.0,linear
-0.447697466829892,0.6178127278836366,666.67,200,0.01,1.0,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.0001,linear
-0.0521014391122655,0.06749443168320496,666.67,200,0.001,0.0001,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.11120000000000001,linear
-0.06772388069566711,0.0758629232550273,666.67,200,0.001,0.11120000000000001,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.2223,linear
-0.25970431304235264,0.4209528316712029,666.67,200,0.001,0.2223,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.33340000000000003,linear
-0.34277943850944226,0.5763292469120374,666.67,200,0.001,0.33340000000000003,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.4445,linear
-0.34170687710902176,0.5104345553462772,666.67,200,0.001,0.4445,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.5556,linear
-0.3072178071546211,0.43403689984934385,666.67,200,0.001,0.5556,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.6667000000000001,linear
-0.3177666737068844,0.4308948340850973,666.67,200,0.001,0.6667000000000001,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.7778,linear
-0.33929890204979435,0.43077014028380584,666.67,200,0.001,0.7778,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,0.8889,linear
-0.3458474281051746,0.405816152779416,666.67,200,0.001,0.8889,rbf
-0.03590472548233077,0.0371780812103383,666.67,200,0.001,1.0,linear
-0.33220678821777205,0.3935499617838497,666.67,200,0.001,1.0,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.0001,linear
-0.05216241714609238,0.06758448043605207,666.67,200,0.002,0.0001,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.11120000000000001,linear
-0.06572020534794186,0.07314135218977526,666.67,200,0.002,0.11120000000000001,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.2223,linear
-0.2701374738512191,0.4428943737351371,666.67,200,0.002,0.2223,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.33340000000000003,linear
-0.2803416315061605,0.4516951055295833,666.67,200,0.002,0.33340000000000003,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.4445,linear
-0.29864754870916166,0.4274591024201751,666.67,200,0.002,0.4445,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.5556,linear
-0.33580596783628847,0.4880671146634053,666.67,200,0.002,0.5556,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.6667000000000001,linear
-0.31889114327106466,0.4335450562776885,666.67,200,0.002,0.6667000000000001,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.7778,linear
-0.325208569180359,0.40503684513133037,666.67,200,0.002,0.7778,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,0.8889,linear
-0.32374119964028025,0.37296390098115756,666.67,200,0.002,0.8889,rbf
-0.034969429122034726,0.03664799603792362,666.67,200,0.002,1.0,linear
-0.30713064044807,0.35044117586650797,666.67,200,0.002,1.0,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.0001,linear
-0.051938378806401966,0.06722042338184975,666.67,200,0.0001,0.0001,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.11120000000000001,linear
-0.05331767669952355,0.04925927683960296,666.67,200,0.0001,0.11120000000000001,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.2223,linear
-0.2831690004854554,0.4679209180771552,666.67,200,0.0001,0.2223,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.33340000000000003,linear
-0.3450974807526865,0.58148593818425,666.67,200,0.0001,0.33340000000000003,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.4445,linear
-0.3421194134084987,0.512208663687653,666.67,200,0.0001,0.4445,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.5556,linear
-0.3247645642056628,0.46742305616838203,666.67,200,0.0001,0.5556,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.6667000000000001,linear
-0.3223280100916619,0.441217448144126,666.67,200,0.0001,0.6667000000000001,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.7778,linear
-0.33226465095420216,0.4175228986013279,666.67,200,0.0001,0.7778,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,0.8889,linear
-0.3460993098912139,0.402031545989338,666.67,200,0.0001,0.8889,rbf
-0.039369606132736976,0.040052377537806966,666.67,200,0.0001,1.0,linear
