,city,"p, d, q","P, D, Q, m",aic
312,Centro,"(2, 1, 2)","(1, 0, 0, 15)",969.2245787143015
313,Centro,"(2, 1, 2)","(1, 0, 1, 15)",962.1654141423292
314,Centro,"(2, 1, 2)","(1, 0, 2, 15)",3233.609770855948
315,Centro,"(2, 1, 2)","(1, 1, 0, 15)",863.3419856606721
316,Centro,"(2, 1, 2)","(1, 1, 1, 15)",833.7314931693217
317,Centro,"(2, 1, 2)","(1, 1, 2, 15)",3285.613177342439
318,Centro,"(2, 1, 2)","(2, 0, 0, 15)",829.3422339612554
319,Centro,"(2, 1, 2)","(2, 0, 1, 15)",812.42532698916
320,Centro,"(2, 1, 2)","(2, 0, 2, 15)",2876.3885303936854
321,Centro,"(2, 1, 2)","(2, 1, 0, 15)",656.0707604830994
322,Centro,"(2, 1, 2)","(2, 1, 1, 15)",641.741359565496
323,Centro,"(2, 1, 2)","(2, 1, 2, 15)",3212.541274496279
